_id;achievement_count;birth_year;city;elapsed_time;gender;main_type;start_date;subtype;type;upper_extremity_muscle_strength;user_id
63b547bd2538b60f089effd0;;1950;嘉義縣;5.77;女;PhysicalFitness;2022/11/24 16:33;8FootUpAndGoTest;ElderPhysicalFitness;;F11108
63b547bd2538b60f089effd7;;1937;嘉義縣;7.89;女;PhysicalFitness;2022/11/24 16:33;8FootUpAndGoTest;ElderPhysicalFitness;;F11109
63b547bd2538b60f089effde;;1950;嘉義縣;4.95;女;PhysicalFitness;2022/11/24 16:33;8FootUpAndGoTest;ElderPhysicalFitness;;F11112
63b547bd2538b60f089f0171;;1955;嘉義縣;4.52;男;PhysicalFitness;2022/12/9 16:01;8FootUpAndGoTest;ElderPhysicalFitness;;FC11101
63b547bd2538b60f089f0178;;1934;嘉義縣;11;女;PhysicalFitness;2022/12/9 16:01;8FootUpAndGoTest;ElderPhysicalFitness;;FC11105
63b547bd2538b60f089f017f;;1936;嘉義縣;8.44;男;PhysicalFitness;2022/12/9 16:01;8FootUpAndGoTest;ElderPhysicalFitness;;FC11106
63b547bd2538b60f089f0186;;1951;嘉義縣;4.53;男;PhysicalFitness;2022/12/9 16:01;8FootUpAndGoTest;ElderPhysicalFitness;;FC11107
63b547bd2538b60f089f018d;;1952;嘉義縣;4.52;女;PhysicalFitness;2022/12/9 16:01;8FootUpAndGoTest;ElderPhysicalFitness;;FC11108
63b547bd2538b60f089f0194;;1946;嘉義縣;6;女;PhysicalFitness;2022/12/9 16:01;8FootUpAndGoTest;ElderPhysicalFitness;;FC11109
63b547bd2538b60f089f019b;;1948;嘉義縣;7.3;女;PhysicalFitness;2022/12/9 16:01;8FootUpAndGoTest;ElderPhysicalFitness;;FC11110
63b547bd2538b60f089f01a2;;1957;嘉義縣;4.34;女;PhysicalFitness;2022/12/9 16:01;8FootUpAndGoTest;ElderPhysicalFitness;;FC11112
63b547bd2538b60f089f01a9;;1942;嘉義縣;12.05;女;PhysicalFitness;2022/12/9 16:01;8FootUpAndGoTest;ElderPhysicalFitness;;FC11113
63b547bd2538b60f089f01b0;;1945;嘉義縣;7.73;男;PhysicalFitness;2022/12/9 16:01;8FootUpAndGoTest;ElderPhysicalFitness;;FC11114
63b547bd2538b60f089f01b7;;1946;嘉義縣;6;女;PhysicalFitness;2022/12/9 16:01;8FootUpAndGoTest;ElderPhysicalFitness;;FC11115
